name,address,city,state,neighborhood,category,google_place_id,phone,website
"McDonald’s Popup","262 Canal St, New York, NY 10013, USA",Manhattan,NY,Manhattan,dining,ChIJFZTVS_RZwokRNWN3iUj3iFU,"(212) 941-5823",https://www.mcdonalds.com/us/en-us/location/ny/new-york/160-broadway/10528.html
"Medusa Mediterranean Cuisine","657 Hudson St, New York, NY 10014, USA",Manhattan,NY,Manhattan,dining,ChIJeQGhCyJZwokRprIs5CrWkKo,,https://www.meduza33.com/
"Meduza Mediterrania","657 Hudson St, New York, NY 10014, USA",Manhattan,NY,Manhattan,dining,ChIJeQGhCyJZwokRprIs5CrWkKo,,https://www.meduza33.com/
Meili,"13 E 37th St, New York, NY 10016, USA",Manhattan,NY,Manhattan,dining,ChIJJS3mqONZwokR9KlP3H_7MNg,,https://www.chilinyc.com/
"Mercury Lounge","217 E Houston St, New York, NY 10002, USA",Manhattan,NY,Manhattan,nightlife,ChIJQxzbx4NZwokRfWXvfisf3Eo,,http://www.mercuryeastpresents.com/mercurylounge
Metropolis,"Located in, Performing Arts Center, 251 Fulton St, New York, NY 10007, USA",Manhattan,NY,Manhattan,dining,ChIJLbVjDF5bwokRZFE7PRwuRpY,,https://www.metropolisbymarcus.com/
"Mezze on the River","375 S End Ave, New York, NY 10280, USA",Manhattan,NY,Manhattan,dining,ChIJySoGRqBbwokRjQ3Z2U3Ben4,,
"Mian Kitchen","230 Park Ave, New York, NY 10169, USA",Manhattan,NY,Manhattan,dining,ChIJzV4l8x9ZwokR9hdWKKOQCMY,,http://www.baobykaya.com/
"Mia’s Cocina","88 Essex St Stall #49, New York, NY 10002, USA",Manhattan,NY,Manhattan,dining,ChIJC9L30HmxygsRQlyNzL1qtZU,,https://miascocina.com/
"Mickey Spillane","350 W 49th St, New York, NY 10019, USA",Manhattan,NY,Manhattan,nightlife,ChIJuz62MlFYwokRPxcI1Dqu3yE,,https://mickeyspillanes.shop/
"Mickey Spillane's","350 W 49th St, New York, NY 10019, USA",Manhattan,NY,Manhattan,nightlife,ChIJuz62MlFYwokRPxcI1Dqu3yE,,https://mickeyspillanes.shop/
"Mighty Quinn’s","1407 Broadway, New York, NY 10018, USA",Manhattan,NY,Manhattan,dining,ChIJnRjKm6tZwokRge1J396OZig,,http://mightyquinnsbbq.com/
"Mikiya New York","954 2nd Ave, New York, NY 10022, USA",Manhattan,NY,Manhattan,dining,ChIJSZLeeo1ZwokR8cNwimMuHDE,,https://mikiyashabu.com/
"Milano Market","1582 3rd Ave, New York, NY 10128, USA",Manhattan,NY,Manhattan,dining,ChIJG-9EsaRYwokRgiYzN1ew-WA,,https://www.milanomarketnyc.com/
"Milk + Roses","35 Box St, Brooklyn, NY 11222, USA",Manhattan,NY,Greenpoint,dining,ChIJUymwHzxZwokR7PrGIBU3gz0,,https://milkandrosesbk.com/
"Minuto Bauli","866 Broadway, New York, NY 10003, USA",Manhattan,NY,Manhattan,dining,ChIJObw04rpZwokREYh2_WrYZHA,,https://www.minutobauli.com/en/
Mira,"206 E 34th St, New York, NY 10016, USA",Manhattan,NY,Manhattan,dining,ChIJibGCxZVZwokR6Nv6NWFWQRg,,https://miranyc34.com/
"Miss Nellie’s Victorian Theme Restaurant","321 W 44th St, New York, NY 10036, USA",Manhattan,NY,Manhattan,dining,ChIJnxEXkVNYwokRITzoANd2S14,,https://missnelliesnyc.com/
"Miss Yolo’s Tacos","Vanderbilt Market - Bars & Eateries, 230 Park Ave, New York, NY 10169, USA",Manhattan,NY,Manhattan,dining,ChIJ6faisoxZwokRtA2WZ1sbqXA,,https://www.missyolostacos.com/
"Mission Ceviche","1400 2nd Ave, New York, NY 10021, USA",Manhattan,NY,Manhattan,dining,ChIJEXPLsaFZwokRggZzIVKeiPM,,https://www.missionceviche.com/
"Miznon NYC","435 W 15th St, New York, NY 10011, USA",Manhattan,NY,Manhattan,dining,ChIJ8VQWXL9ZwokRvzf2OM4TNP4,,http://miznonusa.com/
"Moho Mexican Grill","38-05 Bell Blvd, Bayside, NY 11361, USA",Manhattan,NY,Bayside,dining,ChIJLWQJgFWLwokRzExNPnQWRA4,,http://mohoeats.com/
"Mojito by David Burke","135 E 62nd St, New York, NY 10065, USA",Manhattan,NY,Manhattan,dining,ChIJdcjMFu9YwokR6w1K45p4Q7k,,https://davidburketavern.com/
"Moka Matcha","142 W 34th St., New York, NY 10001, USA",Manhattan,NY,Manhattan,dining,ChIJwbNxnuJZwokRgV0wPzlX7eM,,https://www.mokanco.com/locations/manhattan--midtown-34th-st
"Mom's Spaghetti","2131 Woodward Ave, Detroit, MI 48201, USA",Manhattan,NY,"Downtown Detroit",dining,ChIJNSK1uKctO4gRAKl63_Vyz4U,,http://www.momsspaghetti.com/
Momoya,"185 7th Ave, New York, NY 10018, USA",Manhattan,NY,Manhattan,dining,ChIJa7XRZbtZwokRBZtNy1-JaGE,,https://www.momoyanyc.com/chelsea.html
"Monarch Rooftop","71 W 35th St, New York, NY 10001, USA",Manhattan,NY,Manhattan,dining,ChIJaQjMZqlZwokRfRT10O37aoQ,,http://www.monarchrooftop.com/
"Morton’s Steakhouse","551 5th Ave, New York, NY 10017, USA",Manhattan,NY,Manhattan,dining,ChIJR7SnMP5YwokR-8MZMiv4mJ0,,https://www.mortons.com/location/mortons-the-steakhouse-new-york-ny-manhattan/
Motek,"928 Broadway, New York, NY 10010, USA",Manhattan,NY,Manhattan,dining,ChIJffCQAjZZwokRhdsmOjKihJo,"(646) 663-8374",https://motekcafe.com/
"Ms. Kim's","6 W 28th St 2nd Floor, New York, NY 10001, USA",Manhattan,NY,Manhattan,nightlife,ChIJgZUXdiBZwokRRDLXtbXe-F8,,http://mskims.co/
"Mulberry St Cigars","176 1/2, Mulberry St, New York, NY 10013, USA",Manhattan,NY,Manhattan,nightlife,ChIJoeqoNYhZwokRhlpEeuL64vg,,http://www.mulberrystcigars.com/
"Mulberry Street Bar","176 1/2 Mulberry St, New York, NY 10013, USA",Manhattan,NY,Manhattan,nightlife,ChIJc4zj94hZwokRTUlDTVS0rik,,https://www.mulberrystreetbarmenu.com/?utm_source=gbp
"Murphy's","986 2nd Ave, New York, NY 10022, USA",Manhattan,NY,Manhattan,dining,ChIJ8c21yn9ZwokRJRNnZMZghNs,,https://murphyspubnyc.com/
"Murray’s Cheese Shop","254 Bleecker St, New York, NY 10014, USA",Manhattan,NY,Manhattan,dining,ChIJuXvxrZNZwokR3XPZK9SvN-U,,https://www.murrayscheese.com/wom/locations
Musaek,"6 E 32nd St Lower Level, New York, NY 10016, USA",Manhattan,NY,Manhattan,nightlife,ChIJh3IcTNhZwokR2SJXmWwsTJY,,https://www.musaek.nyc/
"Mustrd Restaurant","2113 Frederick Douglass Blvd, New York, NY 10026, USA",Manhattan,NY,Manhattan,dining,ChIJGU10WlD3wokRZuKKm8CTsEM,"(212) 470-1568",http://mustardnyc.com/
"My fav bar","469 W 57th St, New York, NY 10019, USA",Manhattan,NY,Manhattan,nightlife,ChIJk6NAlltZwokRMt1hIr8gjO8,,https://www.pocketbarnyc.com/
"Mysttik Masaala","230 Park Ave, New York, NY 10017, USA",Manhattan,NY,Manhattan,dining,ChIJOVKF1hxZwokRKf5A7vH0uKg,,
"NY Willy Wall","Harbor, New York, NY 10007, USA",Manhattan,NY,,nightlife,ChIJRSDFBJlQwokRjuLKNNvTuCI,,http://www.willywall.com/
"NYC Kitchen","390 3rd Ave, New York, NY 10016, USA",Manhattan,NY,Manhattan,dining,ChIJP-ps0fpZwokRjmvIf7s3CDQ,,http://nycpizzakitchenmenu.com/
"Native Harlem","2319 Frederick Douglass Blvd, New York, NY 10027, USA",Manhattan,NY,Manhattan,dining,ChIJUelrZgL3wokREoU8Uinnoqk,,https://native125th.com/
Negril,"70 W 3rd St, New York, NY 10012, USA",Manhattan,NY,Manhattan,dining,ChIJ57MmsJFZwokRpjsY3y4xzdg,,https://www.negrilvillage.com/
Nerai,"55 E 54th St, New York, NY 10022, USA",Manhattan,NY,Manhattan,dining,ChIJUWBUEftYwokR1jyaxo2moVg,,http://nerainyc.com/
"New Star Deli","105 W 55th St # 1, New York, NY 10019, USA",Manhattan,NY,Manhattan,dining,ChIJXREYwflYwokRqsx3cI2FxBE,"(212) 541-4650",https://www.stagestarnyc.com/
"Nikki’s Kitchen","5091 Richfield Rd STE B, Yorba Linda, CA 92886, USA",Manhattan,NY,,dining,ChIJd1KuhL3T3IARNAFUmMlii-s,,https://www.nikkiskitchenyl.com/
"ONE Dine","117 West St, New York, NY 10007, USA",Manhattan,NY,Manhattan,dining,ChIJXRDwzxtawokRcQTLdZuAsKY,,https://www.oneworldobservatory.com/bar-restaurant/?utm_source=googlebusiness&utm_medium=organic&utm_campaign=places
"Oh WE TALKING OXTAILS","132 E 56th St, New York, NY 10022, USA",Manhattan,NY,Manhattan,dining,ChIJ_zzgX_pZwokRWOykKXmbHB4,,http://lovesomejerk.com/
"Old Fashion Café","110 Thompson St, New York, NY 10012, USA",Manhattan,NY,Manhattan,dining,ChIJwSslRhxZwokRBLkPiFyDWHM,,https://www.oldfashioncafenyc.com/
Ollie,"2425 Broadway, New York, NY 10024, USA",Manhattan,NY,Manhattan,dining,ChIJpw8VhYZYwokRAqf_-P2PXvU,,https://ollieseats.com/ollies-to-go-chinese-food-upper-west-side
"Olly Olly Market","Starrett-Lehigh Building, 601 W 26th St, New York, NY 10001, USA",Manhattan,NY,Manhattan,dining,ChIJCTrgZ3lZwokRgocSC4yDcOw,,https://www.ollyollymarket.com/
"One40 Rooftop","140 Washington St, New York, NY 10006, USA",Manhattan,NY,Manhattan,dining,ChIJOU3lJqhbwokRd2agn9Mw4gY,,https://www.one40rooftop.com/
Ophelia,"3 Mitchell Pl 26th floor, New York, NY 10017, USA",Manhattan,NY,Manhattan,dining,ChIJc1QTEOJYwokRLAvuSgkm6rA,,https://opheliany.com/
"Ophelia Lounge","3 Mitchell Pl 26th floor, New York, NY 10017, USA",Manhattan,NY,Manhattan,lounge,ChIJc1QTEOJYwokRLAvuSgkm6rA,,https://opheliany.com/
"Oscar Wilde","45 W 27th St, New York, NY 10001, USA",Manhattan,NY,Manhattan,dining,ChIJgbdZ6aVZwokRxtWri-IDLJw,,http://oscarwildenyc.com/
Overstory,"70 Pine St 64th Floor, New York, NY 10005, USA",Manhattan,NY,Manhattan,nightlife,ChIJ_8dmJ0lbwokRIJHQFfXiMNo,"(212) 339-3963",https://www.overstory-nyc.com/
Oxtails,"503 W 57th St, New York, NY 10019, USA",Manhattan,NY,Manhattan,dining,ChIJJ65Ao4pZwokRwVZNDyN6Ldo,,https://lovesomejerk.com/
PPL,"189 Roebling St, Brooklyn, NY 11211, USA",Manhattan,NY,Williamsburg,dining,ChIJEa4-I9BbwokRhCUh5oXkWY0,,https://pplnyc.com/
"Palm Court","768 5th Ave, New York, NY 10019, USA",Manhattan,NY,Manhattan,dining,ChIJYaVdffBYwokRCwC_C_S-tbs,,https://www.theplazany.com/dining/the-palm-court/
"Palm Court at The Plaza Hotel","768 5th Ave, New York, NY 10019, USA",Manhattan,NY,Manhattan,dining,ChIJYaVdffBYwokRCwC_C_S-tbs,,https://www.theplazany.com/dining/the-palm-court/
"Palma Verde","1604 Broadway 4th Floor, New York, NY 10019, USA",Manhattan,NY,Manhattan,dining,ChIJvWomXetZwokRkAxjS3sdZGU,,https://palmaverdenyc.com/
"Panda Harlem","2331 12th Ave, New York, NY 10027, USA",Manhattan,NY,Manhattan,dining,ChIJUdrnWUb3wokROEn6VyMo5QM,,https://www.pandaharlem.com/
Paninoteca,"9 E 8th St, New York, NY 10003, USA",Manhattan,NY,Manhattan,dining,ChIJgXkty5BZwokRMax9voKdLPM,"(917) 388-3257",http://www.lapanineria.com/
"Panorama Room","22 N Loop Rd, New York, NY 10044, USA",Manhattan,NY,Manhattan,dining,ChIJEdtfBXZZwokRCe4Fgnwdd7g,,https://www.hilton.com/en/hotels/nycgngu-graduate-new-york/dining/?SEO_id=GMB--R-NYCGNGU-2&y_source=1_MTA4ODQ3MDYzOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
"Papillon Bistro & Bar","22 E 54th St, New York, NY 10022, USA",Manhattan,NY,Manhattan,lounge,ChIJvzG7p_tYwokRWcHZsRFN7rs,,http://www.papillonbistro.com/
"Paradise Club","20 Times Square, 701 7th Ave, New York, NY 10036, USA",Manhattan,NY,Manhattan,nightlife,ChIJj61JzkNZwokRLG0jXzRJu_A,"(347) 544-5163",http://www.theparadiseclubnyc.com/
"Partake NYC","10-29 44th Rd, Long Island City, NY 11101, USA",Manhattan,NY,"Long Island City",dining,ChIJoxZ8ZVVZwokR4_8oorVaWK8,,https://www.partake.nyc/
Passerine,"36 E 20th St, New York, NY 10003, USA",Manhattan,NY,Manhattan,dining,ChIJNz2NYnNZwokRmpUsT-iz-ZE,,https://www.passerinenyc.com/
Pastasole,"192 1st Ave, New York, NY 10009, USA",Manhattan,NY,Manhattan,dining,ChIJdcva7sdZwokRItkUEXwsf5Q,,https://pastasoleny.com/
"Patridge Bistro & Bar","25 Cooper Sq, New York, NY 10003, USA",Manhattan,NY,Manhattan,lounge,ChIJxUKjezBZwokRectlYHV0ELY,,https://www.standardhotels.com/new-york/features/partridge
"Patty Palace","124 E 14th St, New York, NY 10003, USA",Manhattan,NY,Manhattan,dining,ChIJe527EedZwokRjJwRW57Xp_0,"",https://www.timeout.com/time-out-market-union-square
"Peak Restaurant & Bar","30 Hudson Yards 101st floor, New York, NY 10001, USA",Manhattan,NY,Manhattan,lounge,ChIJ9-oPPZNZwokR9XwT635xClU,,https://www.peaknyc.com/
"Pera Soho","54 Thompson Street, corner of, Broome St, New York, NY 10012, USA",Manhattan,NY,Manhattan,dining,ChIJPQ65gIxZwokRYYV9buM_BYw,,http://www.pera-soho.com/
"Pier 17 Roof","89 South St Pier 17, New York, NY 10038, USA",Manhattan,NY,Manhattan,dining,ChIJR1pTRTxawokRyzoX5XQ_alI,,
"Pier I Cafe","Park South, Riverside, W 70th St #500, New York, NY 10069, USA",Manhattan,NY,Manhattan,dining,ChIJM_nQYVdYwokRTTpHFt1sQic,,
"Plantshed SoHo","1 Prince St, New York, NY 10012, USA",Manhattan,NY,Manhattan,dining,ChIJweLLY01ZwokRTBOwzihY8mw,,https://www.plantshed.com/
"Plowshares Coffee","1351 Amsterdam Ave, New York, NY 10027, USA",Manhattan,NY,Manhattan,dining,ChIJN54LBBn3wokR0RF0Los2gv8,,http://www.plowsharescoffee.com/
"Point Seven","200 Park Ave, New York, NY 10166, USA",Manhattan,NY,Manhattan,dining,ChIJAQDAGwJZwokR3Dr0k8AY5mw,,https://pointsevennyc.com/
"Point Seven Seafood Focused Restaurant","200 Park Ave, New York, NY 10166, USA",Manhattan,NY,Manhattan,dining,ChIJAQDAGwJZwokR3Dr0k8AY5mw,,https://pointsevennyc.com/
"Polly’s Speakeasy","204 W 55th St, New York, NY 10019, USA",Manhattan,NY,Manhattan,nightlife,ChIJ36zhzexZwokRz6Xb3zhDaC4,,https://pollysnyc.com/
"Popup Bagels","177 Thompson St, New York, NY 10012, USA",Manhattan,NY,Manhattan,dining,ChIJJ4WSJoZZwokRJVJJaTVLn1o,"(855) 747-6347",https://www.popupbagels.com/
"Porter House","10 Columbus Cir, New York, NY 10019, USA",Manhattan,NY,Manhattan,dining,ChIJp3PsL_ZYwokRmC6cZO44FNw,,http://porterhousenyc.com/
"Portrait Bar","1 W 28th St, New York, NY 10001, USA",Manhattan,NY,Manhattan,lounge,ChIJo-4H-GJZwokR6zOIA9JH7Kc,,https://theportraitbar.com/
"Postcard Bakery","31 Carmine St, New York, NY 10014, USA",Manhattan,NY,,dining,ChIJdwBOQQBZwokRuVRbm796SnQ,,https://www.postcardbakery.co/
"Prestige Lounge","2402 86th St, Brooklyn, NY 11214, USA",Manhattan,NY,Brooklyn,nightlife,ChIJg9PtFulFwokR_7wUpOkMNwI,,https://prestigesteakhouse.com/
Prime39,"39 Atlantic Ave, Lynbrook, NY 11563, USA",Manhattan,NY,,dining,ChIJTRVho8BlwokRGYCmpGMGBEg,,https://prime39.com/
"Prince Street Pizza","27 Prince St, New York, NY 10012, USA",Manhattan,NY,Manhattan,dining,ChIJ6xvs94VZwokRnT1D2lX2OTw,,https://locations.princestreetpizza.com/new-york
"Public Hotel","215 Chrystie St, New York, NY 10002, USA",Manhattan,NY,Manhattan,nightlife,ChIJYY-OM4RZwokRvA7ECx3HRZw,,https://www.publichotels.com/?utm_source=local-directories&utm_medium=organic&utm_campaign=travelclick-localconnect
"Raf's","290 Elizabeth St, New York, NY 10012, USA",Manhattan,NY,Manhattan,dining,ChIJJU-UWk1ZwokRklDKrZ_9EZE,,http://rafsnewyork.com/
"Ramen and Saki","93 Bowery, New York, NY 10002, USA",Manhattan,NY,Manhattan,dining,ChIJo5Bb-SdawokRQxbV68CsySE,,http://shinkaramen.com/
"Ras Plant Vegan Ethiopian Cuisine","170 Bleecker St, New York, NY 10012, USA",Manhattan,NY,Manhattan,dining,ChIJWc3egtNZwokRPzPJC_J-Shg,,http://www.rasplantbased.com/
"Rasta Pasta","1548 St Nicholas Ave, New York, NY 10040, USA",Manhattan,NY,Manhattan,dining,ChIJSfGK4pv3wokR6GpKLSy8VCY,,https://rastapastaandsalads.com/
"Record Room NYC","47-09 Center Blvd, Long Island City, NY 11109, USA",Manhattan,NY,"Long Island City",nightlife,ChIJs9zFrSlZwokRaqr9sgbQ-7Y,,https://www.recordroomlic.com/
"Refinery Rooftop","63 W 38th St, New York, NY 10018, USA",Manhattan,NY,Manhattan,dining,ChIJEemrT6pZwokRBdHb4BXiHJQ,,https://refineryrooftop.com/
"River Cafe","1 Water St, Brooklyn, NY 11201, USA",Manhattan,NY,"Brooklyn Heights",dining,ChIJ2QZOdTpawokRU_eN_EPJaX8,,https://www.rivercafe.com/
"Rolfs German Restaurant","281 3rd Ave, New York, NY 10010, USA",Manhattan,NY,Manhattan,dining,ChIJnx0Vh6BZwokROVSW8aik4Zc,,http://rolfsnyc.com/
"Rory’s Rooftop Bar","446 W 14th St, New York, NY 10014, USA",Manhattan,NY,Manhattan,lounge,ChIJ8cV4ZrNZwokRmXum9urdUpg,,http://rorysrooftop.com/
"Ruby Crab","135 E 55th St, New York, NY 10022, USA",Manhattan,NY,Manhattan,dining,ChIJhYEOnLxZwokRFqUFeLdE3Ls,,http://www.crabhouseny.com/
"Sahola Coffee","108 E 31st St, New York, NY 10016, USA",Manhattan,NY,Manhattan,dining,ChIJ4cctNm1ZwokRYqm7SgdbQaw,,https://saholaflowers.com/flower-cafe/
"Saint Lounge NYC","626B 10th Ave, New York, NY 10036, USA",Manhattan,NY,Manhattan,nightlife,ChIJgROOOwBZwokRZF11OBMRGrI,,https://www.saintrestolounge.com/menu-4
"Sake No Hana","145 Bowery, New York, NY 10002, USA",Manhattan,NY,Manhattan,dining,ChIJHUrr2YdZwokR4fOebsAwpiQ,,https://taogroup.com/venues/sake-no-hana-new-york/
"San Sabino","113 Greenwich Ave, New York, NY 10014, USA",Manhattan,NY,Manhattan,dining,ChIJ21VGCABZwokRyKrRkBeIAo4,,https://www.sansabinonyc.com/
"Sandbar Rooftop","152 W 26th St, New York, NY 10001, USA",Manhattan,NY,Manhattan,dining,ChIJiU9lDtFZwokRWgnyfScr2GI,,https://sandbarrooftop.com/
Sangenaro,"129 Mulberry St, New York, NY 10013, USA",Manhattan,NY,Manhattan,dining,ChIJaSAL0olZwokRL5R4BwHyWwQ,,http://www.dagennarorestaurant.com/
"Scarr’s Pizza","35 Orchard St, New York, NY 10002, USA",Manhattan,NY,Manhattan,dining,ChIJOUqatilawokRguvFSj0wX7Y,,http://www.scarrspizza.com/
"Seamore's","1278 3rd Ave, New York, NY 10021, USA",Manhattan,NY,Manhattan,dining,ChIJVVVsow9ZwokRZX0L5YXYOXM,"(212) 597-9220",https://www.seamores.com/
"Semicolon Cafe","516a 3rd Ave, New York, NY 10016, USA",Manhattan,NY,Manhattan,dining,ChIJN_q680FZwokRWmEYIz7LjB4,,http://semicoloncafe.com/
"Shawnae’s House","379 Van Duzer St, Staten Island, NY 10304, USA",Manhattan,NY,"Stapleton Heights",dining,ChIJZ5_CZk5PwokR0BV6d5x9DLU,,https://www.shawnaeshouse.com/
Shirokuro,"103 2nd Ave, New York, NY 10003, USA",Manhattan,NY,Manhattan,dining,ChIJY-AxVQBZwokRQa-hQDzy7o0,,http://www.shirokuronyc.com/
"Skinny's Cantina on the Hudson","701 W 133rd St, New York, NY 10027, USA",Manhattan,NY,Manhattan,dining,ChIJZ2Lzpu73wokRI2UaVhV1mVs,,https://skinnyscantinaonthehudson.com/
SmashBurger,"669 8th Ave, New York, NY 10036, USA",Manhattan,NY,Manhattan,dining,ChIJkwI91T9ZwokRHvAiIt0NPKo,,https://smashburger.com/locations/us/ny/new-york/669-8th-ave?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=1728
"Smoke Jazz Club & Supper Club","2751 Broadway, New York, NY 10025, USA",Manhattan,NY,Manhattan,nightlife,ChIJS_7f3yT2wokR4dsAb0bTwDo,,http://www.smokejazz.com/
"Somewhere Nowhere","112 W 25th St Floor 38 & 39, New York, NY 10001, USA",Manhattan,NY,Manhattan,dining,ChIJRYx-LctZwokRUGvx8Rg1LQA,,https://www.somewherenowherenyc.com/
"Somewhere Nowhere Rooftop","112 W 25th St Floor 38 & 39, New York, NY 10001, USA",Manhattan,NY,Manhattan,nightlife,ChIJRYx-LctZwokRUGvx8Rg1LQA,,https://www.somewherenowherenyc.com/
"Somewhere Nowhere Rooftop at Renaissance NY","112 W 25th St Floor 38 & 39, New York, NY 10001, USA",Manhattan,NY,Manhattan,dining,ChIJRYx-LctZwokRUGvx8Rg1LQA,,https://www.somewherenowherenyc.com/
"Soul Food","373 Malcolm X Blvd, New York, NY 10027, USA",Manhattan,NY,Manhattan,dining,ChIJnxjnEHP2wokR-Dgf5gfBf50,,http://www.jacobrestaurant.com/
"Soul N The Hole","1899 N Armistead Ave, Hampton, VA 23666, USA",Manhattan,NY,"Coliseum Central",dining,ChIJ0SEgI2iDuokRlF45xynVDCc,,https://m.facebook.com/bowmanssoulnthewall/?wtsid=rdr_0tsisSzHM8JPk3iGE
"Spicy Moon","328 E 6th St, New York, NY 10003, USA",Manhattan,NY,Manhattan,dining,ChIJ7x3Pe11ZwokRLpfe6va9dqs,,http://www.spicymoonnyc.com/
"Spicy Village","68 Forsyth St B, New York, NY 10002, USA",Manhattan,NY,Manhattan,dining,ChIJt8rEHyhawokR5iJZu_Em_g4,,https://spicy-village.com/
"Spicymoon Vegan Szechuan Cuisine","328 E 6th St, New York, NY 10003, USA",Manhattan,NY,Manhattan,dining,ChIJ7x3Pe11ZwokRLpfe6va9dqs,,http://www.spicymoonnyc.com/
Spritz,"Ripa di Porta Ticinese, 9, 20143 Milano MI, Italy",Manhattan,NY,,dining,ChIJXXdn_vjDhkcRCN4kkzxgRcM,,https://www.leggimenu.it/menu/spritznaviglimilano/prenotazione/
"Spyglass Rooftop","47 W 38th St 22nd Floor, New York, NY 10018, USA",Manhattan,NY,Manhattan,dining,ChIJG6SkQ6pZwokRJTptT727h1c,,http://www.spyglassnyc.com/
"Stout NYC","215 W 35th St, New York, NY 10001, USA",Manhattan,NY,Manhattan,dining,ChIJJ91wx65ZwokRnjW2e69Imic,,https://www.stoutnyc.com/
"Strip Steakhouse Speakeasy","11 E 12th St, New York, NY 10003, USA",Manhattan,NY,Manhattan,dining,ChIJvyGW09FZwokR-3erSgBVV7w,"(212) 838-9197",https://www.striphouse.com/location/striphouse-speakeasy/
"Stuffed Ice Cream","139 1st Ave, New York, NY 10003, USA",Manhattan,NY,Manhattan,dining,ChIJA_BbBp1ZwokRkRd6BFzX5uA,,https://www.stuffedicecreamnyc.com/
Sub-Mission,"7 E 17th St, New York, NY 10003, USA",Manhattan,NY,Manhattan,dining,ChIJMfj7JwBZwokRQZrZizQTNmw,"(212) 680-4067",https://www.sub-mission.nyc/
Sullaluna,"41 Carmine St, New York, NY 10014, USA",Manhattan,NY,Manhattan,dining,ChIJ_5hz2klZwokRHWSfBldfUdQ,,https://www.sullalunanyc.com/
"Sunday Morning Cinnamon Rolls","29 Avenue B, New York, NY 10009, USA",Manhattan,NY,Manhattan,dining,ChIJpZSQbABZwokROfI_dac-9w8,,http://sundaymorningnyc.com/
"Sushi & Bento by Mr Lim","Urban Hawker, 135 W 50th St, New York, NY 10020, USA",Manhattan,NY,Manhattan,dining,ChIJCUefbxtZwokRtNCJ5g6fKMs,,https://www.sushiandbentobymrlim.com/
"Sushi Suite 1001","32 E 32nd St Suite 1001, New York, NY 10016, USA",Manhattan,NY,Manhattan,dining,ChIJBb9HyiNZwokRRlVnNb-lvaM,,https://sushibybou.com/
"Sweet Cats","21 E 17th St, New York, NY 10003, USA",Manhattan,NY,,dining,ChIJQT44NBdZwokRM11r-GqyLtI,,https://sweetcatscafe.shop/
"Sweet Moment","106 Mott St Frnt P, New York, NY 10013, USA",Manhattan,NY,Manhattan,dining,ChIJ01nLKYhZwokR59aeGeGrmq0,,http://www.sweetmomentnyc.com/
"Sylvia’s Restaurant","328 Malcolm X Blvd, New York, NY 10027, USA",Manhattan,NY,Manhattan,dining,ChIJb8Xw0wz2wokRXhp1-HSLvkI,,http://www.sylviasrestaurant.com/
"Søul","2294 2nd Ave, New York, NY 10035, USA",Manhattan,NY,Manhattan,dining,ChIJwWtsav31wokRxEWigV3aUjM,,http://www.spahasoul.com/
"T Lounge NYC","134 9th Ave, New York, NY 10011, USA",Manhattan,NY,Manhattan,nightlife,ChIJAdqkmSxZwokR6Vn39rr6ORQ,,http://www.tlounge.nyc/
"TAN New York City","209 E 49th St, New York, NY 10017, USA",Manhattan,NY,Manhattan,dining,ChIJHawntCpZwokRIa38SMvp4wo,,https://www.tannewyork.com/
"TS Bar","134 9th Ave, New York, NY 10011, USA",Manhattan,NY,Manhattan,nightlife,ChIJ8Uoy1mJZwokR1fAV4GdaWaw,,http://www.tlounge.nyc/
"TWA Lounge","Queens, NY 11430, USA",Manhattan,NY,Queens,nightlife,ChIJU-zIqkdnwokRBn4uBSu90Sg,,https://www.twahotel.com/the-sunken-lounge
"Table For Two","54 Carmine St, New York, NY 10014, USA",Manhattan,NY,Manhattan,dining,ChIJValK9JJZwokRuWsMUxsoE-E,,https://www.markettablenyc.com/
Tadhana,"151 Allen St, New York, NY 10002, USA",Manhattan,NY,,dining,ChIJS1TKNwBZwokRi1Ha-phszJU,,http://www.tadhananyc.com/
"Taqueria El Chato","620 Manhattan Ave, Brooklyn, NY 11222, USA",Manhattan,NY,Greenpoint,dining,ChIJpx9oNwBZwokRadMPBkSKnvY,"",""
"Tarallucci e Vino","15 E 18th St, New York, NY 10003, USA",Manhattan,NY,Manhattan,dining,ChIJkZl4RqJZwokRh8_7vKnsdTI,,https://www.taralluccievino.net/union-square-location
"Taste of Seafood","2530 Frederick Douglass Blvd, New York, NY 10037, USA",Manhattan,NY,Manhattan,dining,ChIJF3aUyXH2wokRijDYM0IsEwE,,http://atasteofseafood.com/
"Tavern on the Green","Central Park, W 67th St, New York, NY 10023, USA",Manhattan,NY,Manhattan,dining,ChIJKy5pv_RYwokRBaqWbokKqOc,,http://tavernonthegreen.com/menu
"Temple Court inside Beekman Hotel","5 Beekman St, New York, NY 10038, USA",Manhattan,NY,Manhattan,dining,ChIJPQzEeBhawokR79Mo5NOT5Vw,,https://www.templecourtnyc.com/
